Customer ID,Customer Name,Email,Age,Gender,City,State,Signup Date,Income,Purchase Count,Total Spent,Satisfaction Score
CUST004420,Luna Gomes,LUNA.GOMES@CORREIO.NET,45.0,female,Pelotas,Rio Grande do Sul,11-02-2023,5903,9,3.177,3.9
CUST004621,Dr. Oliver Rios,dr..oliver.rios@email.com,43.0,M,,mg,25-02-2024,3105,4,769,3.2
CUST000097,vitor hugo araújo,vitor.hugo.araujo@mail.com,44.0,masc,Pelotas,Rio Grande do Sul,2024-11-04,"R$ 3.657,00",10,2.100,4.7
CUST002316,Ana Lívia Albuquerque,ana.livia.albuquerque@webmail.com,28.0,fem,,bahia,29/12/2024,"R$ 5.761,00",6,1.743,3.0
CUST000116,Joaquim Freitas,joaquim.freitas@correio.net,54.0,Masc,Goiânia,Goiás,29/01/2023,"R$ 3.726,00",10,2395,4.0
CUST003250,Rael Porto,RAEL.PORTO@CORREIO.NET,61.0,male,Curitiba,pr,2024-01-25,"R$ 3.647,00",4,863,2.8
CUST004576,MATHEUS FARIAS,matheus.farias@correio.net,27.0,Masculino,Campinas,São Paulo,2022-06-20,"R$ 4.962,00",5,2.059,3.9
CUST004761,Sr. Murilo Cirino,sr..murilo.cirino@provedor.com.br,35.0,male,Petrópolis,Rio de Janeiro,2025/03/18,2009,8,1426,2.5
CUST003884,Sra. Júlia da Cunha,sra..julia.da.cunha@correio.net,60.0,Feminino,Rio Verde,GO,2024/08/29,"R$ 2.020,00",5,"R$ 957,00",4.2
CUST001517,Bella Gomes, bella.gomes@provedor.com.br ,55.0,fem,Porto Alegre,rio grande do sul,2024/08/18,2.636,10,1075,4.6
CUST000202,maria luísa farias,maria.luisa.farias@correio.net,19.0,F,São Paulo,SP,2023/09/28,,5,656,5.0
CUST000773,Igor Nascimento,IGOR.NASCIMENTO@WEBMAIL.COM,18.0,M,São Paulo,SP,16/06/2023,1.160,7,1474,4.5
CUST001598,Lavínia Viana, lavinia.viana@correio.net ,31.0,fem,Blumenau,sc,27-05-2023,2.697,9,1482,3.1
CUST004784,Eloah Pinto,ELOAH.PINTO@CORREIO.NET,66.0,F,Santos,SÃO PAULO,2024-04-29,4.864,11,3.065,3.6
CUST003101,SRA. EVELYN ROCHA, sra..evelyn.rocha@correio.net ,22.0,female,Vitória,Espírito Santo,16-11-2023,"R$ 1.756,00",10,2.012,3.3
CUST003562,maria luísa azevedo,maria.luisa.azevedo@webmail.com,44.0,fem,Santos,sp,2024-11-09,"R$ 4.050,00",8,2.021,3.4
CUST000015,Julia Aparecida,julia.aparecida@provedor.com.br,28.0,FEMININO,Campinas,Sao Paulo,2024/04/28,1731,7,"R$ 1.871,00",3.8
CUST002486,Luiz Felipe Leão,luiz. felipe.leao@webmail.com,43.0,male,Campinas,SP,2023/11/27,"R$ 5.185,00",2,"R$ 527,00",3.9
CUST002480,Laura Barbosa,laura.barbosa@webmail.com,35.0,Feminino,Ribeirão Preto,SP,21-10-2023,3.653,8,2215,3.2
CUST000772,ana liz vargas,ana.liz.vargas@mail.com,24.0,Fem,Juiz de Fora,minas gerais,06-04-2023,,9,"R$ 2.994,00",4.6
CUST000105,Ana Cecília Pinto,ANA.CECILIA.PINTO@WEBMAIL.COM,37.0,Fem,Caruaru,Pernambuco,2025-06-29,4.735,7,"R$ 1.947,00",4.4
CUST003009,oliver mendes,OLIVER.MENDES@EMAIL.COM,26.0,masc,Santos,São Paulo,2023-09-13,2578,6,"R$ 1.306,00",3.5
CUST001942,Srta. Juliana Moura,SRTA..JULIANA.MOURA@PROVEDOR.COM.BR,42.0,FEMININO,Campinas,São Paulo,23-04-2024,3061,3,592,3.1
CUST004108,Ravy Camargo,ravy. camargo@provedor.com.br,34.0,MASCULINO,Olinda,PE,02-07-2022,"R$ 2.828,00",8,1.188,4.0
CUST000758,Bruno Ferreira,BRUNO.FERREIRA@MAIL.COM,35.0,Masculino,Curitiba,Paraná,17-08-2024,5.566,7,2561,4.6
CUST003989,Gael Henrique Rodrigues,gael.henrique.rodrigues@correio.net,37.0,MASCULINO,Brasília,Distrito Federal,14-12-2022,"R$ 2.811,00",8,1.094,3.3
CUST000649,julia vasconcelos,julia.vasconcelos@webmail.com,35.0,F,Santos,São Paulo,2023-01-12,"R$ 8.119,00",307,"R$ 3.334,00",
CUST003075,Sra. Júlia da Cruz,sra..julia.da.cruz@provedor.com.br,50.0,F,Serra,es,23-10-2024,3.164,6,817,4.3
CUST002230,Bento Borges,bento.borges@provedor.com.br,999.0,M,Niterói,rio de janeiro,25/12/2023,2719,5,1402,4.1
CUST003071,Cecilia Silveira,CECILIA.SILVEIRA@PROVEDOR.COM.BR,59.0,FEMININO,Brasília,Distrito Federal,2023-10-29,"R$ 3.032,00",7,1978,4.4
CUST001919,Vinícius Cassiano, vinicius.cassiano@mail.com ,26.0,MASCULINO,São Paulo,SÃO PAULO,07-09-2023,2.779,4,696,3.5
CUST003530,SR. ANDRÉ NOVAIS,sr..andre.novais@mail.com,48.0,Masc,Maringá,pr,17-03-2021,5037,12,3.756,3.8
CUST001910,Antônio Sales, antonio.sales@mail.com ,18.0,Masculino,Duque de Caxias,Rio De Janeiro,2024-07-07,"R$ 3.169,00",3,717,3.4
CUST002877,Maria Cecília Sales,MARIA.CECILIA.SALES@MAIL.COM,40.0,F,Juiz de Fora,minas gerais,14-07-2024,"R$ 1.947,00",10,2.281,4.5
CUST000710,Dra. Olivia da Paz,dra..olivia.da.paz@provedor.com.br,27.0,FEMININO,Londrina,PR,11/10/2023,4.604,4,1052,4.3
CUST000973,maria júlia fonseca, maria.julia.fonseca@email.com ,18.0,fem,Ribeirão Preto,SP,27-04-2025,1.225,3,"R$ 429,00",5.0
CUST001373,KAMILLY DA LUZ,KAMILLY.DA.LUZ@CORREIO.NET,22.0,FEMININO,Ananindeua,Pará,2023-03-21,2621,5,1150,4.7
CUST005032,Srta. Liz Nascimento,SRTA..LIZ.NASCIMENTO@EMAIL.COM,20.0,F,Juazeiro do Norte,Ceará,2021/05/01,2176,6,1.842,4.4
CUST000820,ALEXANDRE SOUZA, alexandre.souza@correio.net ,51.0,outro,Santos,Sao Paulo,24/04/2023,4.270,8,1842,3.4
CUST001775,Bárbara Barros,barbara.barros@email.com,-5.0,Fem,,rs,2021/07/14,1.307,5,1.161,3.8
CUST004399,Davi Lucas Andrade,davi. lucas.andrade@correio.net,29.0,M,Caxias do Sul,rs,05/06/2021,3377,8,1.682,3.3
CUST002788,Miguel Rodrigues,miguel.rodrigues@webmail.com,50.0,masc,Feira de Santana,BA,2025/08/12,"R$ 2.879,00",6,730,3.0
CUST002312,DRA. ISABELLA SIQUEIRA,dra..isabella.siqueira@webmail.com,26.0,F,Porto Alegre,rs,26/04/2024,3416,6,1.000,4.3
CUST000725,Lucas Gabriel Melo,lucas.gabriel.melo@email.com,57.0,M,Caruaru,pernambuco,2025-02-27,4456,7,2330,
CUST000404,Miguel Novais,miguel.novais@webmail.com,36.0,prefer not to say,Porto Alegre,Rio Grande do Sul,28/08/2022,2.672,10,2.072,2.7
CUST004114,Luiz Fernando Nogueira,LUIZ.FERNANDO.NOGUEIRA@MAIL.COM,,masc,Sorocaba,Sao Paulo,2024-07-13,"R$ 2.084,00",5,"R$ 527,00",2.2
CUST003211,Nina Lopes,nina.lopes@webmail.com,28.0,F,,RJ ,2025/03/07,3.352,10,"R$ 1.856,00",5.0
CUST004286,Isabela da Conceição,isabela. da.conceicao@webmail.com,61.0,F,Belém,Para,11/07/2024,"R$ 5.997,00",8,3204,3.2
CUST004821,Nicole Montenegro,NICOLE.MONTENEGRO@CORREIO.NET,,FEMININO,Brasília,distrito federal,2024/09/25,"R$ 4.540,00",15,"R$ 3.719,00",4.2
CUST003732,BEATRIZ GARCIA,beatriz.garcia@mail.com,34.0,F,Juiz de Fora,MG,2023/02/22,288.510,7,"R$ 2.656,00",3.0
CUST004694,Calebe Gomes, calebe.gomes@provedor.com.br ,36.0,masc,Ananindeua,Para,2024-05-02,"R$ 3.038,00",4,"R$ 718,00",
CUST002377,Theo Peixoto,THEO.PEIXOTO@MAIL.COM,41.0,MASCULINO,Contagem,minas gerais,31-08-2024,2898,8,1688,2.9
CUST003530,SR. ANDRÉ NOVAIS,sr..andre.novais@mail.com,48.0,Masc,Maringá,pr,30/03/2021,5037,20,3.756,3.8
CUST004495,Lucas Jesus,LUCAS.JESUS@WEBMAIL.COM,42.0,Masc,Rio Verde,GO,05/08/2023,,8,1533,4.5
CUST003585,Srta. Lorena Jesus,srta..lorena.jesus@provedor.com.br,31.0,fem,Juazeiro do Norte,Ceará,2022/12/22,2563,7,"R$ 1.916,00",
CUST001063,Sr. Davi Luiz Sá,sr..davi.luiz.sa@provedor.com.br,35.0,Masculino,Londrina,Parana,2022/10/22,,5,976,2.2
CUST004341,Henrique Jesus,henrique.jesus@webmail.com,18.0,M,Niterói,RJ ,14/09/2023,4.838,12,4.016,4.4
CUST003441,Melina da Conceição,melina.da.conceicao@provedor.com.br,53.0,female,Sobral,Ceara,2023/11/23,"R$ 4.688,00",3,90607,
CUST002405,Daniel Vieira,daniel.vieira@mail.com,47.0,prefer not to say,Sorocaba,SP,05/07/2024,3313,7,964,
CUST002314,Fernando Dias,FERNANDO.DIAS@CORREIO.NET,46.0,Masc,Cuiabá,MT,2023-03-07,"R$ 11.487,00",9,3639,3.9
CUST000287,Maria Helena Machado,maria.helena.machado@mail.com,46.0,Fem,Cuiabá,mato grosso,2023-01-17,"R$ 2.997,00",4,1.452,4.0
CUST004465,Sra. Maria Alice Nogueira,sra. .maria.alice.nogueira@correio.net,48.0,fem,Vitória da Conquista,BA ,2024/10/25,5.043,7,"R$ 1.965,00",
CUST004474,SAMUEL PEIXOTO, samuel.peixoto@mail.com ,28.0,male,Rio Verde,GO,2023/10/25,,10,3048,5.0
CUST000362,Lucca Pinto, lucca.pinto@correio.net ,51.0,MASCULINO,Juiz de Fora,minas gerais,2024/07/21,"R$ 2.651,00",7,1729,4.6
CUST003551,jade da luz,jade.da.luz@mail.com,41.0,F,Anápolis,go,2024/12/13,7853,11,"R$ 2.840,00",3.4
CUST000943,Lorena Macedo,LORENA.MACEDO@EMAIL.COM,26.0,Feminino,Brasília,df,2023-12-03,4.039,6,1936,3.0
CUST003935,isabella abreu,isabella.abreu@webmail.com,35.0,F,Belo Horizonte,minas gerais,2024/01/11,3.363,5,1.306,5.0
CUST003828,Maria Laura Montenegro,maria.laura.montenegro@provedor.com.br,33.0,female,,Parana,2025-02-04,"R$ 3.765,00",6,"R$ 1.880,00",4.3
CUST000158,Bruna Gomes,bruna.gomes@provedor.com.br,44.0,fem,Santos,Sao Paulo,2022-01-28,4.696,9,1.580,2.7
CUST004746,raul aparecida,RAUL.APARECIDA@MAIL.COM,44.0,MASCULINO,Ribeirão Preto,SÃO PAULO,28/10/2022,4085,4,970,
CUST001204,camila albuquerque,camila. albuquerque@webmail.com,38.0,fem,Olinda,pernambuco,15-11-2021,3.808,7,2.155,3.7
CUST004909,Isabel Cunha, isabel.cunha@correio.net ,43.0,Feminino,Contagem,Minas Gerais,2024/02/21,2799,8,2206,5.0
CUST000458,Heloísa Jesus,HELOISA.JESUS@PROVEDOR.COM.BR,33.0,fem,Ribeirão Preto,São Paulo,2023/04/19,991,4,"R$ 1.045,00",3.8
CUST000073,ANA BEATRIZ FARIAS,ana.beatriz.farias@provedor.com.br,44.0,Fem,São Paulo,Sao Paulo,2022-02-01,"R$ 3.516,00",6,"R$ 1.888,00",3.2
CUST001463,Danilo Guerra,danilo. guerra@correio.net,18.0,male,Maringá,PR,03/07/2021,7113,3,694,4.3
CUST004446,Sr. Levi Andrade,SR..LEVI.ANDRADE@EMAIL.COM,32.0,male,Santos,São Paulo,2023-09-06,"R$ 1.151,00",7,1.759,4.2
CUST000364,Dr. Liam Pires,dr..liam.pires@mail.com,40.0,MASCULINO,Sorocaba,São Paulo,2023-07-29,3462,8,2.382,3.5
CUST001050,pedro lucas nogueira,pedro.lucas.nogueira@email.com,32.0,N/I,Belém,Pará,2024-08-03,"R$ 9.731,00",11,5.009,4.5
CUST001943,Brayan da Rosa,brayan. da.rosa@provedor.com.br,43.0,masc,Sorocaba,Sao Paulo,21/02/2025,2.929,6,1.593,4.4
CUST001372,João Guilherme Porto,joao.guilherme.porto@email.com,51.0,M,Brasília,df,2024-07-30,6.288,7,1.911,5.0
CUST004106,Maria Melo, maria.melo@email.com ,30.0,female,Salvador,Bahia,26-01-2022,1535,4,1276,3.1
CUST004457,BERNARDO MENDONÇA,bernardo.mendonca@email.com,999.0,Masculino,Rio Verde,Goias,2024-12-03,,9,3.387,3.4
CUST000384,Gael Henrique Gomes,gael.henrique.gomes@webmail.com,33.0,MASCULINO,Porto Alegre,rio grande do sul,2024-02-02,3.846,7,"R$ 2.084,00",3.8
CUST002597,DR. ARTHUR BORGES,dr..arthur.borges@correio.net,50.0,Masculino,Olinda,PE ,22-11-2022,2.271,4,"R$ 937,00",5.0
CUST003097,Yuri Correia,YURI.CORREIA@MAIL.COM,44.0,male,Pelotas,Rio Grande do Sul,2025/04/14,3405,9,3.226,3.7
CUST000157,Sra. Maya Pereira,sra..maya.pereira@provedor.com.br,37.0,Fem,Curitiba,Paraná,09-04-2023,2741,7,"R$ 2.044,00",4.4
CUST002332,ana liz da luz, ana.liz.da.luz@mail.com ,41.0,FEMININO,Maringá,pr,2024-10-30,2.456,11,2.190,3.4
CUST003213,João Gabriel Garcia,joao.gabriel.garcia@email.com,24.0,male,Rio de Janeiro,RJ ,2023-01-27,"R$ 5.317,00",10,"R$ 2.323,00",4.3
CUST002732,Marcelo Sampaio,marcelo.sampaio@correio.net,45.0,Masculino,Caxias do Sul,rio grande do sul,2024/02/11,"R$ 2.900,00",5,1.046,3.2
CUST002293,Ana Beatriz Fernandes,ANA.BEATRIZ.FERNANDES@WEBMAIL.COM,42.0,fem,Campinas,SP,2021/12/18,4662,16,2.734,3.4
CUST001948,SRTA. EMANUELLY NOVAIS,srta..emanuelly.novais@mail.com,35.0,FEMININO,Juiz de Fora,Minas Gerais,2024-10-15,2428,13,2382,4.9
CUST003117,Pedro Alves,pedro.alves@webmail.com,25.0,MASCULINO,Petrópolis,Rio De Janeiro,04-11-2022,5.081,9,2.532,4.7
CUST004322,Luigi Silveira,luigi.silveira@mail.com,34.0,masc,Salvador,BA ,2024-04-20,,6,"R$ 1.394,00",4.2
CUST001482,enzo barbosa,ENZO.BARBOSA@CORREIO.NET,35.0,Masc,Porto Alegre,rio grande do sul,2024-07-18,1372,6,995,4.0
CUST000495,benjamin abreu,BENJAMIN.ABREU@MAIL.COM,42.0,M,Ribeirão Preto,São Paulo,11-04-2024,3026,8,"R$ 2.556,00",3.9
CUST002928,Cauã Novais, caua.novais@mail.com ,52.0,masc,Brasília,df,2024-01-22,4721,5,1986,2.3
CUST004820,Dr. Isaque Vieira,dr..isaque.vieira@correio.net,52.0,Masculino,Niterói,rio de janeiro,16-01-2023,8520,10,"R$ 4.756,00",3.7
CUST002372,Joaquim Sampaio, joaquim.sampaio@provedor.com.br ,24.0,M,Pelotas,RS,2022/10/01,368.922,6,1573,4.2
CUST000130,Julia Castro, julia.castro@provedor.com.br ,32.0,F,Maringá,PR,08-02-2025,5.713,10,"R$ 2.615,00",3.6
CUST000898,Rodrigo Ribeiro,rodrigo.ribeiro@provedor.com.br,38.0,N/I,Sorocaba,sp,2024/10/07,"R$ 1.377,00",4,819,2.9
CUST004497,Antônio Sá,antonio. sa@mail.com,39.0,Não binário,Campinas,São Paulo,2024-07-01,4.472,5,"R$ 799,00",3.7
CUST001560,Dra. Liz Mendonça,dra..liz.mendonca@mail.com,42.0,FEMININO,Serra,es,2024-02-16,3355,4,997,2.4
CUST000752,giovanna sales,giovanna. sales@webmail.com,22.0,Feminino,Ananindeua,Para,30-05-2025,"R$ 1.804,00",6,"R$ 1.461,00",4.7
CUST004806,Esther Porto,esther.porto@email.com,46.0,Fem,Juiz de Fora,minas gerais,2024-07-13,3945,7,1.811,3.5
CUST004575,Bella Cardoso,bella.cardoso@email.com,33.0,Fem,Belém,Para,2023-12-29,"R$ 3.374,00",4,1.242,
CUST003609,Sophie Andrade,sophie. andrade@email.com,60.0,Não binário,Caxias do Sul,Rio Grande do Sul,2023/06/19,,5,"R$ 1.353,00",4.6
CUST001526,Lavínia Rodrigues,LAVINIA.RODRIGUES@PROVEDOR.COM.BR,48.0,Fem,Vitória da Conquista,bahia,2022-08-08,"R$ 4.790,00",9,"R$ 2.383,00",3.1
CUST002297,Dr. Enzo Costela,dr..enzo.costela@correio.net,34.0,Masculino,Sorocaba,SP,2024/08/29,2.604,6,1190,
CUST004922,sra. luara machado,sra..luara.machado@mail.com,30.0,F,Niterói,Rio de Janeiro,2024/05/24,"R$ 2.390,00",7,1341,4.1
CUST002209,ARTHUR AZEVEDO,arthur.azevedo@provedor.com.br,47.0,M,Santos,SP,2022/02/21,7.295,9,2.525,4.1
CUST002889,milena pacheco,milena.pacheco@webmail.com,44.0,Feminino,Juiz de Fora,MG,2021-08-19,"R$ 1.590,00",12,3462,3.3
CUST002240,Juan Araújo,juan.araujo@correio.net,51.0,Masculino,Fortaleza,Ceará,27-06-2024,5.284,6,1533,
CUST000614,ANA CLARA VIEIRA,ANA.CLARA.VIEIRA@WEBMAIL.COM,27.0,fem,São Paulo,SÃO PAULO,2024-08-04,2084,6,"R$ 1.977,00",3.7
CUST001114,Dr. Juan Ramos,dr..juan.ramos@provedor.com.br,53.0,Masc,,minas gerais,2021/08/06,2560,6,1199,3.3
CUST001842,Sra. Lunna Melo,sra..lunna.melo@mail.com,49.0,fem,Pelotas,rio grande do sul,10/01/2023,2805,1,277,4.2
CUST000938,Juan da Cruz,JUAN.DA.CRUZ@WEBMAIL.COM,45.0,male,Porto Alegre,rio grande do sul,2023-04-18,4.240,6,"R$ 965,00",2.3
CUST003113,mariana barbosa,MARIANA.BARBOSA@PROVEDOR.COM.BR,49.0,fem,Duque de Caxias,Rio De Janeiro,2023-12-16,4.342,10,"R$ 3.474,00",2.6
CUST002911,Sr. Rodrigo Cardoso,sr..rodrigo.cardoso@mail.com,39.0,masc,Petrópolis,Rio De Janeiro,2025/05/06,2801,6,1.398,3.6
CUST004942,Ravy Carvalho,ravy. carvalho@webmail.com,33.0,masc,Juiz de Fora,mg,03/12/2025,5188,6,"R$ 2.210,00",3.9
CUST000434,Alexandre da Mota,alexandre.da.mota@correio.net,46.0,male,São Paulo,SP,2024/10/17,3.416,8,"R$ 2.449,00",4.0
CUST000489,Dr. Ryan Pereira,dr..ryan.pereira@webmail.com,23.0,Masc,Caruaru,PE,2023/09/23,"R$ 3.481,00",8,1631,4.3
CUST004113,LUCAS GABRIEL MACHADO,lucas.gabriel.machado@email.com,20.0,male,Sobral,ce,2024-01-20,"R$ 2.569,00",7,2.082,4.4
CUST001239,Luiz Gustavo Nunes,luiz. gustavo.nunes@mail.com,34.0,outro,Juazeiro do Norte,Ceara,2024/01/05,4186,8,956,4.4
CUST003257,Ana Lívia Marques,ana.livia.marques@provedor.com.br,29.0,female,Porto Alegre,Rio Grande do Sul,30-05-2023,,4,1.218,4.4
CUST000025,Brayan Pereira, brayan.pereira@email.com ,48.0,Masculino,Brasília,distrito federal,22-05-2025,5.001,7,2.096,
CUST003343,isabela silveira,isabela. silveira@email.com,45.0,FEMININO,Cuiabá,MT,2024-03-23,6.864,2,"R$ 777,00",3.2
CUST000062,Dr. Yan Cavalcante,DR..YAN.CAVALCANTE@EMAIL.COM,18.0,M,Sobral,Ceará,2024-10-17,5.013,6,1818,4.5
CUST004175,Srta. Nicole Teixeira,srta..nicole.teixeira@correio.net,33.0,female,Santos,SP,02/11/2023,3860,8,2870,3.4
CUST004293,LUIZ FERNANDO PEREIRA,luiz.fernando.pereira@webmail.com,45.0,male,Parintins,AM,14/12/2023,"R$ 5.524,00",14,4377,3.9
CUST002112,André da Cruz,andre.da.cruz@email.com,27.0,Masculino,Pelotas,rio grande do sul,2024/08/09,"R$ 4.014,00",7,2.108,5.0
CUST004233,Brayan Macedo,BRAYAN.MACEDO@WEBMAIL.COM,56.0,MASCULINO,Parintins,amazonas,16/08/2024,"R$ 3.442,00",8,1.394,5.0
CUST000522,Pietro Rodrigues,pietro. rodrigues@provedor.com.br,44.0,masc,Campinas,Sao Paulo,2023-02-17,3.461,7,"R$ 1.948,00",4.4
CUST000402,MAITÊ CAMARGO,maite.camargo@mail.com,44.0,F,Campinas,Sao Paulo,14-02-2024,5290,10,"R$ 4.169,00",3.5
CUST002980,Stephany Sousa,stephany.sousa@correio.net,39.0,female,Florianópolis,Santa Catarina,2023-04-02,2.453,5,"R$ 1.374,00",4.6
CUST000299,Isabel da Luz,ISABEL.DA.LUZ@EMAIL.COM,27.0,prefer not to say,Vitória da Conquista,bahia,31/10/2024,4.497,6,1.108,3.6
CUST001309,Vitor Gabriel Rodrigues,vitor.gabriel.rodrigues@email.com,36.0,male,Caruaru,PE ,2024/12/22,"R$ 3.637,00",6,2159,4.3
CUST002669,Eloá Almeida,ELOA.ALMEIDA@EMAIL.COM,39.0,F,São Paulo,sp,16-12-2024,2778,3,812,3.7
CUST000803,Marcelo Leão, marcelo.leao@correio.net ,55.0,Masc,Belém,Para,2025/02/13,"R$ 2.642,00",7,2472,3.8
CUST002444,Arthur Gabriel Lima,ARTHUR.GABRIEL.LIMA@WEBMAIL.COM,40.0,male,Ribeirão Preto,São Paulo,2023/05/04,"R$ 4.345,00",6,1.404,4.4
CUST004880,Juliana Novaes,JULIANA.NOVAES@PROVEDOR.COM.BR,40.0,Fem,Campinas,SÃO PAULO,2025-03-24,4128,6,2086,4.1
CUST000966,Lucas Gabriel Lopes,LUCAS.GABRIEL.LOPES@CORREIO.NET,57.0,MASCULINO,Contagem,mg,2023-01-05,5730,8,2438,4.4
CUST001381,Sr. Gabriel Fernandes,SR..GABRIEL.FERNANDES@EMAIL.COM,43.0,M,,Parana,22/12/2024,3.113,8,1700,3.3
CUST002138,Sr. Gustavo Henrique Pimenta,sr..gustavo.henrique.pimenta@correio.net,36.0,male,Juiz de Fora,MG,17-09-2023,,4,"R$ 957,00",3.6
CUST003188,Esther Nascimento,esther.nascimento@provedor.com.br,,Feminino,Porto Alegre,rs,03/01/2024,3.305,3,"R$ 975,00",5.0
CUST003174,Felipe Costa,FELIPE.COSTA@MAIL.COM,34.0,male,São Paulo,SP,2023/02/18,4229,13,1924,4.3
CUST003020,Melina Sousa, melina.sousa@mail.com ,21.0,F,Maringá,Parana,09/12/2023,"R$ 2.404,00",5,1.404,3.6
CUST003334,PIETRO GARCIA,pietro.garcia@provedor.com.br,,MASCULINO,Caxias do Sul,Rio Grande do Sul,2023/09/09,3181,6,1.900,3.7
CUST000142,Maria Sophia Alves,MARIA.SOPHIA.ALVES@MAIL.COM,43.0,Feminino,Petrópolis,Rio De Janeiro,29-02-2024,"R$ 2.011,00",3,"R$ 856,00",3.5
CUST002785,MILENA DA CRUZ,milena.da.cruz@provedor.com.br,42.0,Fem,Recife,pernambuco,2024-04-24,2.044,8,"R$ 809,00",3.6
CUST000600,Sr. Vinicius Fonseca,sr..vinicius.fonseca@webmail.com,,Masc,Contagem,Minas Gerais,2022/09/04,"R$ 8.395,00",10,"R$ 2.560,00",
CUST000220,João Lucas Sá,joao.lucas.sa@webmail.com,34.0,Masc,Duque de Caxias,rio de janeiro,07/06/2024,,9,1.718,3.0
CUST004379,João Felipe Correia,joao.felipe.correia@mail.com,27.0,Masc,Campinas,São Paulo,08-10-2024,"R$ 4.071,00",7,1.585,3.7
CUST002644,José Pedro Nogueira,jose. pedro.nogueira@email.com,65.0,MASCULINO,Juazeiro do Norte,Ceará,2025-03-21,2.368,11,1.819,4.3
CUST000974,Gabriela Pastor,GABRIELA.PASTOR@WEBMAIL.COM,30.0,Fem,Caruaru,pernambuco,2023-11-06,,7,2.007,3.6
CUST000273,HELOÍSA FONSECA,HELOISA.FONSECA@PROVEDOR.COM.BR,54.0,fem,Uberlândia,minas gerais,01-09-2024,4.026,10,"R$ 2.692,00",3.5
CUST003871,Antonella Cirino,antonella.cirino@webmail.com,36.0,FEMININO,,DF,30/09/2023,3.173,4,"R$ 1.196,00",2.4
CUST000323,Levi da Cunha,levi.da.cunha@mail.com,25.0,Masc,Curitiba,PR,2023/11/12,2153,8,1740,3.8
CUST002249,Luiz Miguel Leão,LUIZ.MIGUEL.LEAO@PROVEDOR.COM.BR,25.0,masc,Anápolis,go,16-12-2023,2724,4,796,3.9
CUST004228,Lorenzo Teixeira,lorenzo. teixeira@webmail.com,34.0,MASCULINO,Fortaleza,Ceara,04-08-2023,"R$ 3.786,00",7,"R$ 1.829,00",4.1
CUST000795,Anthony da Luz,ANTHONY.DA.LUZ@MAIL.COM,,MASCULINO,Duque de Caxias,Rio de Janeiro,20-05-2024,2.004,4,1274,4.8
CUST000983,rhavi pacheco,rhavi.pacheco@webmail.com,40.0,M,Fortaleza,CE,01-02-2024,3278,5,1505,4.5
CUST002876,Raquel da Rosa,raquel.da.rosa@provedor.com.br,43.0,fem,Uberlândia,mg,2024-10-27,"R$ 3.116,00",9,1.095,4.5
CUST001471,Arthur Rodrigues, arthur.rodrigues@correio.net ,18.0,M,Duque de Caxias,RJ ,2021/11/18,"R$ 1.766,00",15,1420,4.7
CUST004404,Isaque Silva,ISAQUE.SILVA@MAIL.COM,43.0,M,Caxias do Sul,RS,04-08-2024,"R$ 3.793,00",4,613,3.9
CUST002897,Srta. Vitória Almeida,srta..vitoria.almeida@correio.net,36.0,female,Ribeirão Preto,SP,2024-06-29,"R$ 3.540,00",6,"R$ 1.139,00",4.1
CUST004647,Luiz Fernando Vargas,LUIZ.FERNANDO.VARGAS@WEBMAIL.COM,36.0,male,Rio de Janeiro,RJ ,2024-03-04,"R$ 5.098,00",8,1676,4.6
CUST003424,ANA CECÍLIA BRITO,ANA.CECILIA.BRITO@PROVEDOR.COM.BR,43.0,F,São Paulo,São Paulo,2024/03/16,6013,8,2152,2.4
CUST002946,maria cecília alves,maria.cecilia.alves@mail.com,74.0,Feminino,Sorocaba,Sao Paulo,26-05-2021,"R$ 3.572,00",6,1802,3.2
CUST003170,Dr. Augusto Alves,DR..AUGUSTO.ALVES@EMAIL.COM,36.0,male,Brasília,distrito federal,2025-02-17,2.796,8,"R$ 1.961,00",5.0
CUST000433,Isabel Farias,isabel.farias@correio.net,38.0,fem,São Paulo,Sao Paulo,04/09/2024,"R$ 4.301,00",6,1321,4.7
CUST003032,Ana Clara Mendonça,ana. clara.mendonca@provedor.com.br,50.0,Fem,Niterói,rio de janeiro,07/10/2024,2.607,5,"R$ 960,00",2.4
CUST003505,Maria Alice Melo,maria.alice.melo@mail.com,25.0,Fem,Niterói,RJ,25-07-2024,3.228,10,2.794,4.5
CUST000034,Maria Laura Ramos,MARIA.LAURA.RAMOS@WEBMAIL.COM,64.0,Fem,Porto Alegre,RS,2023-08-15,7.908,7,"R$ 2.812,00",2.6
CUST003469,Mateus Oliveira, mateus.oliveira@provedor.com.br ,48.0,masc,Campinas,SP,15-12-2024,6.996,8,"R$ 1.898,00",
CUST003242,Otávio Rodrigues,otavio.rodrigues@correio.net,30.0,Masculino,Uberlândia,mg,2023/02/13,,5,1.678,2.9
CUST001337,Carlos Eduardo da Conceição,carlos.eduardo.da.conceicao@webmail.com,42.0,male,São Paulo,São Paulo,17-08-2021,"R$ 3.254,00",10,"R$ 3.222,00",4.9
CUST003587,Breno Siqueira,breno.siqueira@email.com,43.0,MASCULINO,Rio Verde,GO,01/08/2024,1.785,6,1685,4.0
CUST001042,Ana Vieira,ana.vieira@email.com,51.0,fem,Caruaru,PE,18/05/2024,"R$ 3.113,00",3,944,3.6
